Latitude,Longitude,WeekTimeline,Week,Time,Week_Time,Week_Time_Sin
37.3838533,127.1122156,1944246,Sunday,19:44,1964,-0.16135776063280619
37.3838559,127.1122142,1950116,Sunday,19:50,1966,-0.15520302854435172
37.3838615,127.1122167,1954586,Sunday,19:54,1966,-0.15520302854435172
37.3838538,127.1122204,2000146,Sunday,20:00,1968,-0.1490422661761744
37.3838569,127.1122178,2005326,Sunday,20:05,1969,-0.14595969843176246
37.3838546,127.1122174,2010496,Sunday,20:10,1970,-0.14287571289937964
37.3838549,127.1122175,2016066,Sunday,20:16,1971,-0.1397903395354995
37.3838546,127.1122185,2021236,Sunday,20:21,1972,-0.13670360831007283
37.3838562,127.1122188,2026406,Sunday,20:26,1973,-0.13361554920624363
37.3838563,127.1122195,2031576,Sunday,20:31,1974,-0.13052619222005168
37.3838572,127.1122171,2037546,Sunday,20:37,1975,-0.1274355673601438
37.3838572,127.1122213,2042416,Sunday,20:42,1976,-0.12434370464748502
37.3838526,127.112221,2047586,Sunday,20:47,1977,-0.12125063411506169
37.3838585,127.1122217,2053156,Sunday,20:53,1978,-0.1181563858075924
